sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,bundler_initial,bundler_mode,categoryid,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,demo_product,description,enable_googlecheckout,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,michel_code,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,scott_code,selos_code,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,stamperija_code,stamp_continent,stamp_country,stamp_date,stamp_group,stamp_group1,stamp_group2,stamp_group3,stamp_product_type,stamp_specialoffers,stamp_year,status,tax_class_id,thumbnail,thumbnail_label,unknown_code,updated_at,url_key,url_path,visibility,weight,yvert_code,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
NIG16608a-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:54,,,,,,,1,,,0,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,5.2,0,,,"Recipients of Nobel prize 2016 (Frederick Duncan Michael Haldane,  David James Thouless; John Michael Kosterlitz, Nobel Prize in Physics 2016;  Bob Dylan, Nobel Prize in Literature 2016; Juan Manuel Santos, Nobel Peace Prize 2016; Bengt Holmström, Oliver Hart, Nobel Prize in Economics Sciences 2016; Yoshinori Ohsumi, Nobel prize of Medicine or Physiology 2016)",,,,,,NIG16608a,Africa,NIGER,,Fauna - All others,Science,,,Perforated,,2016,1,2,,,,2017-02-02 10:07:52,nobel-prize-2016,,2,2,,1388,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16608a-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16608a-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16608a-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:54,,,,,,,1,,,1,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,7.7,1,,,"Recipients of Nobel prize 2016 (Frederick Duncan Michael Haldane,  David James Thouless; John Michael Kosterlitz, Nobel Prize in Physics 2016;  Bob Dylan, Nobel Prize in Literature 2016; Juan Manuel Santos, Nobel Peace Prize 2016; Bengt Holmström, Oliver Hart, Nobel Prize in Economics Sciences 2016; Yoshinori Ohsumi, Nobel prize of Medicine or Physiology 2016)",,,,,,NIG16608a,Africa,NIGER,,Fauna - All others,Science,,,FDC,,2016,1,2,,,,2017-02-02 10:07:52,nobel-prize-2016,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16608a-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:55,,,,,,,1,,,1,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,5.2,1,,,"Recipients of Nobel prize 2016 (Frederick Duncan Michael Haldane,  David James Thouless; John Michael Kosterlitz, Nobel Prize in Physics 2016;  Bob Dylan, Nobel Prize in Literature 2016; Juan Manuel Santos, Nobel Peace Prize 2016; Bengt Holmström, Oliver Hart, Nobel Prize in Economics Sciences 2016; Yoshinori Ohsumi, Nobel prize of Medicine or Physiology 2016)",,,,,,NIG16608a,Africa,NIGER,,Fauna - All others,Science,,,CTO,,2016,1,2,,,,2017-02-02 10:07:53,nobel-prize-2016,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16608a-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:55,,,,,,,1,,,0,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,15,0,,,"Recipients of Nobel prize 2016 (Frederick Duncan Michael Haldane,  David James Thouless; John Michael Kosterlitz, Nobel Prize in Physics 2016;  Bob Dylan, Nobel Prize in Literature 2016; Juan Manuel Santos, Nobel Peace Prize 2016; Bengt Holmström, Oliver Hart, Nobel Prize in Economics Sciences 2016; Yoshinori Ohsumi, Nobel prize of Medicine or Physiology 2016)",,,,,,NIG16608a,Africa,NIGER,,Fauna - All others,Science,,,Imperforated,,2016,1,2,,,,2017-02-02 10:07:53,nobel-prize-2016,,2,2,,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16608a-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16608a-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16608a-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:55,,,,,,,1,,,1,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,17.5,1,,,"Recipients of Nobel prize 2016 (Frederick Duncan Michael Haldane,  David James Thouless; John Michael Kosterlitz, Nobel Prize in Physics 2016;  Bob Dylan, Nobel Prize in Literature 2016; Juan Manuel Santos, Nobel Peace Prize 2016; Bengt Holmström, Oliver Hart, Nobel Prize in Economics Sciences 2016; Yoshinori Ohsumi, Nobel prize of Medicine or Physiology 2016)",,,,,,NIG16608a,Africa,NIGER,,Fauna - All others,Science,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:07:53,nobel-prize-2016,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16608a-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:55,,,,,,,1,,,1,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,15,1,,,"Recipients of Nobel prize 2016 (Frederick Duncan Michael Haldane,  David James Thouless; John Michael Kosterlitz, Nobel Prize in Physics 2016;  Bob Dylan, Nobel Prize in Literature 2016; Juan Manuel Santos, Nobel Peace Prize 2016; Bengt Holmström, Oliver Hart, Nobel Prize in Economics Sciences 2016; Yoshinori Ohsumi, Nobel prize of Medicine or Physiology 2016)",,,,,,NIG16608a,Africa,NIGER,,Fauna - All others,Science,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:07:53,nobel-prize-2016,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16608b,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:55,,,,,,,1,,,0,/N/I/NIG16608b_1.jpg,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,,0,,,"Recipients of Nobel prize 2016 (Jean-Pierre Sauvage, Nobel Prize in Chemistry 2016)",/N/I/NIG16608b_1.jpg,,,,,NIG16608b,Africa,NIGER,,Fauna - All others,Science,,,,,2016,1,,/N/I/NIG16608b_1.jpg,,,2017-02-02 10:07:53,nobel-prize-2016,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16608b-Perforated,,,,,,,,,,88,/N/I/NIG16608b.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16608b-Imperforated,,,,,,,,,,88,/N/I/NIG16608b_1.jpg,,2,0
NIG16608b-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:55,,,,,,,1,,,0,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,5.2,0,,,"Recipients of Nobel prize 2016 (Jean-Pierre Sauvage, Nobel Prize in Chemistry 2016)",,,,,,NIG16608b,Africa,NIGER,,Fauna - All others,Science,,,Perforated,,2016,1,2,,,,2017-02-02 10:07:54,nobel-prize-2016,,2,2,,1393,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16608b-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16608b-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16608b-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:56,,,,,,,1,,,1,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,7.7,1,,,"Recipients of Nobel prize 2016 (Jean-Pierre Sauvage, Nobel Prize in Chemistry 2016)",,,,,,NIG16608b,Africa,NIGER,,Fauna - All others,Science,,,FDC,,2016,1,2,,,,2017-02-02 10:07:54,nobel-prize-2016,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16608b-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:56,,,,,,,1,,,1,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,5.2,1,,,"Recipients of Nobel prize 2016 (Jean-Pierre Sauvage, Nobel Prize in Chemistry 2016)",,,,,,NIG16608b,Africa,NIGER,,Fauna - All others,Science,,,CTO,,2016,1,2,,,,2017-02-02 10:07:54,nobel-prize-2016,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16608b-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:56,,,,,,,1,,,0,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,15,0,,,"Recipients of Nobel prize 2016 (Jean-Pierre Sauvage, Nobel Prize in Chemistry 2016)",,,,,,NIG16608b,Africa,NIGER,,Fauna - All others,Science,,,Imperforated,,2016,1,2,,,,2017-02-02 10:07:54,nobel-prize-2016,,2,2,,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16608b-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16608b-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16608b-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:56,,,,,,,1,,,1,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,17.5,1,,,"Recipients of Nobel prize 2016 (Jean-Pierre Sauvage, Nobel Prize in Chemistry 2016)",,,,,,NIG16608b,Africa,NIGER,,Fauna - All others,Science,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:07:55,nobel-prize-2016,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16608b-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:56,,,,,,,1,,,1,,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,15,1,,,"Recipients of Nobel prize 2016 (Jean-Pierre Sauvage, Nobel Prize in Chemistry 2016)",,,,,,NIG16608b,Africa,NIGER,,Fauna - All others,Science,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:07:55,nobel-prize-2016,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16609a,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:56,,,,,,,1,,,0,/N/I/NIG16609a_1.jpg,,,,,,,,,,,,Trains,,,Block after Info Column,,,0,,,"European speed trains (SJ X40, Sweden; ÖBB Railjet, Austria; ETR 600/610, Switzerland; SuperCity, Czech Republic)",/N/I/NIG16609a_1.jpg,,,,,NIG16609a,Africa,NIGER,,Transports - Trains,,,,,,2016,1,,/N/I/NIG16609a_1.jpg,,,2017-02-02 10:07:55,trains,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16609a-Perforated,,,,,,,,,,88,/N/I/NIG16609a.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16609a-Imperforated,,,,,,,,,,88,/N/I/NIG16609a_1.jpg,,2,0
NIG16609a-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:56,,,,,,,1,,,0,,,,,,,,,,,,,Trains,,,Block after Info Column,,5.2,0,,,"European speed trains (SJ X40, Sweden; ÖBB Railjet, Austria; ETR 600/610, Switzerland; SuperCity, Czech Republic)",,,,,,NIG16609a,Africa,NIGER,,Transports - Trains,,,,Perforated,,2016,1,2,,,,2017-02-02 10:07:56,trains,,2,2,,1361,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16609a-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16609a-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16609a-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:56,,,,,,,1,,,1,,,,,,,,,,,,,Trains,,,Block after Info Column,,7.7,1,,,"European speed trains (SJ X40, Sweden; ÖBB Railjet, Austria; ETR 600/610, Switzerland; SuperCity, Czech Republic)",,,,,,NIG16609a,Africa,NIGER,,Transports - Trains,,,,FDC,,2016,1,2,,,,2017-02-02 10:07:56,trains,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16609a-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:57,,,,,,,1,,,1,,,,,,,,,,,,,Trains,,,Block after Info Column,,5.2,1,,,"European speed trains (SJ X40, Sweden; ÖBB Railjet, Austria; ETR 600/610, Switzerland; SuperCity, Czech Republic)",,,,,,NIG16609a,Africa,NIGER,,Transports - Trains,,,,CTO,,2016,1,2,,,,2017-02-02 10:07:56,trains,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16609a-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:57,,,,,,,1,,,0,,,,,,,,,,,,,Trains,,,Block after Info Column,,15,0,,,"European speed trains (SJ X40, Sweden; ÖBB Railjet, Austria; ETR 600/610, Switzerland; SuperCity, Czech Republic)",,,,,,NIG16609a,Africa,NIGER,,Transports - Trains,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:07:56,trains,,2,2,,49,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16609a-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16609a-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16609a-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:57,,,,,,,1,,,1,,,,,,,,,,,,,Trains,,,Block after Info Column,,17.5,1,,,"European speed trains (SJ X40, Sweden; ÖBB Railjet, Austria; ETR 600/610, Switzerland; SuperCity, Czech Republic)",,,,,,NIG16609a,Africa,NIGER,,Transports - Trains,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:07:56,trains,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16609a-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:57,,,,,,,1,,,1,,,,,,,,,,,,,Trains,,,Block after Info Column,,15,1,,,"European speed trains (SJ X40, Sweden; ÖBB Railjet, Austria; ETR 600/610, Switzerland; SuperCity, Czech Republic)",,,,,,NIG16609a,Africa,NIGER,,Transports - Trains,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:07:56,trains,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16609b,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:57,,,,,,,1,,,0,/N/I/NIG16609b_1.jpg,,,,,,,,,,,,Trains,,,Block after Info Column,,,0,,,"European speed trains (Eurostar e320, Great Britain)",/N/I/NIG16609b_1.jpg,,,,,NIG16609b,Africa,NIGER,,Transports - Trains,,,,,,2016,1,,/N/I/NIG16609b_1.jpg,,,2017-02-02 10:07:57,trains,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16609b-Perforated,,,,,,,,,,88,/N/I/NIG16609b.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16609b-Imperforated,,,,,,,,,,88,/N/I/NIG16609b_1.jpg,,2,0
NIG16609b-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:57,,,,,,,1,,,0,,,,,,,,,,,,,Trains,,,Block after Info Column,,5.2,0,,,"European speed trains (Eurostar e320, Great Britain)",,,,,,NIG16609b,Africa,NIGER,,Transports - Trains,,,,Perforated,,2016,1,2,,,,2017-02-02 10:07:57,trains,,2,2,,1361,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16609b-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16609b-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16609b-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:57,,,,,,,1,,,1,,,,,,,,,,,,,Trains,,,Block after Info Column,,7.7,1,,,"European speed trains (Eurostar e320, Great Britain)",,,,,,NIG16609b,Africa,NIGER,,Transports - Trains,,,,FDC,,2016,1,2,,,,2017-02-02 10:07:58,trains,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16609b-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:57,,,,,,,1,,,1,,,,,,,,,,,,,Trains,,,Block after Info Column,,5.2,1,,,"European speed trains (Eurostar e320, Great Britain)",,,,,,NIG16609b,Africa,NIGER,,Transports - Trains,,,,CTO,,2016,1,2,,,,2017-02-02 10:07:58,trains,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16609b-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:58,,,,,,,1,,,0,,,,,,,,,,,,,Trains,,,Block after Info Column,,15,0,,,"European speed trains (Eurostar e320, Great Britain)",,,,,,NIG16609b,Africa,NIGER,,Transports - Trains,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:07:58,trains,,2,2,,49,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16609b-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16609b-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16609b-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:58,,,,,,,1,,,1,,,,,,,,,,,,,Trains,,,Block after Info Column,,17.5,1,,,"European speed trains (Eurostar e320, Great Britain)",,,,,,NIG16609b,Africa,NIGER,,Transports - Trains,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:07:58,trains,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16609b-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:58,,,,,,,1,,,1,,,,,,,,,,,,,Trains,,,Block after Info Column,,15,1,,,"European speed trains (Eurostar e320, Great Britain)",,,,,,NIG16609b,Africa,NIGER,,Transports - Trains,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:07:58,trains,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16610a,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:58,,,,,,,1,,,0,/N/I/NIG16610a_1.jpg,,,,,,,,,,,,Toyota Corolla,,,Block after Info Column,,,0,,,"50th anniversary of Toyota Corolla (La Toyota Corolla (E70), 1979; Toyota Corolla S, 2001; Toyota Corolla AE86, 1983; Toyota Corolla (KE25) Luxury Coupe, 1972)",/N/I/NIG16610a_1.jpg,,,,,NIG16610a,Africa,NIGER,,Transports - Cars,,,,,,2016,1,,/N/I/NIG16610a_1.jpg,,,2017-02-02 10:07:58,toyota-corolla,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16610a-Perforated,,,,,,,,,,88,/N/I/NIG16610a.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16610a-Imperforated,,,,,,,,,,88,/N/I/NIG16610a_1.jpg,,2,0
NIG16610a-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:58,,,,,,,1,,,0,,,,,,,,,,,,,Toyota Corolla,,,Block after Info Column,,5.2,0,,,"50th anniversary of Toyota Corolla (La Toyota Corolla (E70), 1979; Toyota Corolla S, 2001; Toyota Corolla AE86, 1983; Toyota Corolla (KE25) Luxury Coupe, 1972)",,,,,,NIG16610a,Africa,NIGER,,Transports - Cars,,,,Perforated,,2016,1,2,,,,2017-02-02 10:08:00,toyota-corolla,,2,2,,1381,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16610a-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16610a-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16610a-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:58,,,,,,,1,,,1,,,,,,,,,,,,,Toyota Corolla,,,Block after Info Column,,7.7,1,,,"50th anniversary of Toyota Corolla (La Toyota Corolla (E70), 1979; Toyota Corolla S, 2001; Toyota Corolla AE86, 1983; Toyota Corolla (KE25) Luxury Coupe, 1972)",,,,,,NIG16610a,Africa,NIGER,,Transports - Cars,,,,FDC,,2016,1,2,,,,2017-02-02 10:08:00,toyota-corolla,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16610a-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:58,,,,,,,1,,,1,,,,,,,,,,,,,Toyota Corolla,,,Block after Info Column,,5.2,1,,,"50th anniversary of Toyota Corolla (La Toyota Corolla (E70), 1979; Toyota Corolla S, 2001; Toyota Corolla AE86, 1983; Toyota Corolla (KE25) Luxury Coupe, 1972)",,,,,,NIG16610a,Africa,NIGER,,Transports - Cars,,,,CTO,,2016,1,2,,,,2017-02-02 10:08:00,toyota-corolla,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16610a-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:54:58,,,,,,,1,,,0,,,,,,,,,,,,,Toyota Corolla,,,Block after Info Column,,15,0,,,"50th anniversary of Toyota Corolla (La Toyota Corolla (E70), 1979; Toyota Corolla S, 2001; Toyota Corolla AE86, 1983; Toyota Corolla (KE25) Luxury Coupe, 1972)",,,,,,NIG16610a,Africa,NIGER,,Transports - Cars,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:08:00,toyota-corolla,,2,2,,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16610a-Imperforated12786,,,,,,,,,,,,,,,,,,,,
